The Clinical Journal of Pain;0749-8047;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Clio: A Journal of Literature, History, and the Philosophy of History;0884-2043;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Clio. Histoire, femmes et société;1252-7017;;;;;;;;;;;;;STAPS (2012);;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
The Condor;0010-5422;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Counseling Psychologist;0011-0000;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Crítica. Revista Hispanoamericana de Filosofía;0011-1503;;;;;;;;;;Philosophie (2013);;;;;;;;
Belgeo;1278-3366;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Déviance et Société;0378-7931;;;Science politique (2011);;;Droit (2010);;Sociologie, Démographie (2013);;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
The Diabetes Educator;0145-7217;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Naturwissenschaften;0028-1042;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Welt des Islams (Die);0043-2539;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Dokumente und Informationen (DISP);0251-3625;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Down Syndrome: Research & Practice;0968-7912;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Éire-Ireland;0013-2683;1550-5162;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
The Elementary School Journal;0013-5984;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
EMU (THE);0158-4197;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Enseñanza de las Ciencias Revista de investigacíon y;0212-4521;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
L’Espace géographique;0046-2497;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Eesti Arheoloogia Ajakiri: Journal of Estonian Archaeology;1406-2933;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Études celtiques;0373-1928;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Études Philosophiques;0014-2166;;;;;;;;;;Philosophie (2013);;;;;;;;
The European Journal of Contraception and Reproductive;1362-5187;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The European Journal of Psychiatry;0213-6163;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
L'Évolution Psychiatrique;0014-3855;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Family Journal;1066-4807;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Filozofický ?asopis;0015-1831;;;;;;;;;;Philosophie (2013);;;;;;;;
Alte Stadt (Die): Zeitschrift für Stadtgeschichte, Stadtsoziologie u. Denkmalpflege;0170-9364;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Frühmittelalterliche Studien;0071-9706;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
The Future of Children;1054-8289;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Genèses, sciences sociales et histoire;1155-3219;1776-2944;Géographie, Aménagement, Urbanisme (2013);Science politique (2011);;;;;Sociologie, Démographie (2013);;;;;STAPS (2012);;;;Histoire (2012);
Geojournal;0343-2521;1572-9893;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Géographie et Cultures;1165-0354;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Bulletin of the German Historical Institute London;0269-8552;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Bulletin de la Commission Royale de Toponymie et Dialectologie (Belgique);0774-8396;;;;;;;;;;;;;;;;;Histoire (2012);
The Health Care Manager;1525-5794;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Istor;1665-1715;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
The Holocene;0959-6836;1477-0911;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);;
Journal of Human Performance in Extreme Environments;1529-5168;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Humanistic Psychologist;0887-3267;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
ARYS (Antigüedad, Religion y Sociedad);;1575-166X;;;;;;;;;;;;;;;;Histoire (2012);
The International Journal of Aging & Human Development;0091-4150;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The International Journal of Behavioral Nutrition and Physical;1479-5868;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
The International Journal of Biostatistics;1557-4679;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The International Journal of Disability Management Research;1833-8550;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The International Journal of Forensic Mental Health;1499-9013;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The International Journal of Psychoanalysis;0020-7578;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The International Review of Retail;0959-3969;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Iran: Journal of the British Institute of Persian Studies;0578-6967;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
IRB: Ethics & Human Research;0193-7758;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Isis;0021-1753;;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
JAMA: Journal of the American Medical Association;0098-7484;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Revue Interventions Economiques / Papers in Political Economy;1710-7377;;;;;;;;;;;;;;;Economie (2015);;;
Zeitschrift für neuere Theologiegeschichte/Journal for the History of Modern;0943-7592;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
JAIDS Journal of Acquired Immune Deficiency Syndromes;1525-4135;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Alternative and Complementary Medicine;1075-5535;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Analytical Psychology;0021-8774;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Behavioral Finance;1542-7560;1542-7579;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Behavioral Health Services & Research;1094-3412;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Comparative Neurology;0021-9967;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Continuing Education in Nursing;0022-0124;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Creative Behavior;0022-0175;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Early Adolescence;0272-4316;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of ECT;1095-0680;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Genetic Psychology: Research and Theory on;0022-1325;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Head Trauma Rehabilitation;0885-9701;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Headache and Pain;1129-2369;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
International Journal of Agricultural and Extension Education;1077-0755;;;;;;;;;;;Sciences de l'éducation (2014);;;;;;;
The Journal of Mathematical Behavior;0732-3123;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Neural Plasticity;0792-8483;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Neuropsychiatry and Clinical Neurosciences;0895-0172;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Neuroscience;0270-6474;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Pain;1526-5900;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Pediatrics;0022-3476;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Perinatal & Neonatal Nursing;0893-2190;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Pharmacology and Experimental Therapeutics;0022-3565;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Physiology;0022-3751;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Politics;0022-3816;;;Science politique (2011);;;;;Sociologie, Démographie (2013);;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Positive Psychology;1743-9760;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Psychohistory;0145-3378;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of School Nursing;1059-8405;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Social Psychology;0022-4545;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Social;1933-5377;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journal of Special Education;0022-4669;;;;;;;;;;;Sciences de l'éducation (2014);;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Journal of the American Society for Information Science and Technology;1532-2890;;;;;;;;;;;;SIC (2013);;;;;;
JANAC: Journal of the Association of Nurses in AIDS Care;1055-3290;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Kuram ve uygulamada eƒüitim bilimleri / Educational Sciences: Theory & Practice;1304-6020;;;;;;;;;;;Sciences de l'éducation (2014);;;;;;;
The Journal of Undergraduate Neuroscience Education;1544-2896;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journals of Gerontology: Series A: Biological Sciences;1079-5006;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
The Journals of Gerontology: Series B: Psychological;1079-5014;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Klio. Beiträge zur Alten Geschichte;0075-6334;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Kölner Zeitschrift für Soziologie und Sozialpsychologie;0023-2653;;;;;;;;Sociologie, Démographie (2013);;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
L1 Educational Studies in Languages and Literature ;1567-6617;;;;;;;;;;;Sciences de l'éducation (2014);;;;;;;
The Lancet;0140-6736;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Lancet Neurology;1474-4422;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Law & policy;0265-8240;1467-9930;;;;;Droit (2010);;;;;;;;;;;;
Law & Psychology Review;0098-5961;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Law & Society Review;0023-9216;;;;;;Droit (2010);;Sociologie, Démographie (2013);;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Revue d’histoire du droit - Tijdschrift voor Rechtsgeschiedenis;0040-7585;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Tijdschrift voor rechtsgeschiedenis (also title in English: The Legal History Review; in French: Revue d'histoire du droit;1571-8190;;;;;;;;;;;;;;;;;Histoire (2012);
Hist?ria (Ler);0870-6182;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Sciences de l'Éducation pour l’Ère Nouvelle (Les);0755-9593;0477-8413;;;;;;;;;;Sciences de l'éducation (2014);;STAPS (2012);;;;;
Lias: Sources and Documents relating to the Early Modern History of Ideas;0304-0003;;;;;;;;;;;;;;;;;Histoire (2012);
The Linguistic Review;0167-6318;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Maia;0025-0538;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Market Management: Marketing and Communication.;1779-3572;;;;;;;;;;;;SIC (2013);;;;;;
The Montana Mathematics Enthusiast;1551-3440;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Médecine sciences : M/S;0767-0974;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Médiévales: langue, textes, histoire;0751-2708;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Méditerranée;0025-8296;1760-8538;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Mélanges de l'École Française de Rome. Antiquité;0223-5102;;;;;;;;;;;;;;;;;Histoire (2012);
Mélanges: Institut dominicain d'études orientales du Caire;0575-1330;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Mentálhigiéné és Pszichoszomatika;1419-8126;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Mind, Brain, and Education;1751-2271;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Mind, Culture, and Activity;1074-9039;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Muséon (Le). Revue d'Études Orientales;0771-6494;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Das Neurophysiologie-Labor;1439-4847;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Neuroscientist;1073-8584;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The New England Journal of Medicine;0028-4793;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
NAT Nordisk alkohol & narkotikatidskrift;1455-0725;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Nöropsikiyatri Ar?ivi/Archives of Neuropsychiatry;1300-0667;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Norwegian Journal of Geography;0029-1951;1502-5292;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
Noûs;0029-4624;;;;;Histoire et philosophie des sciences (2012);;;;;Philosophie (2013);;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Noûs-Supplement: Philosophical Issues;1533-6077;;;;;;;;;;Philosophie (2013);;;;;;;;
Noûs-Supplement: Philosophical Perspectives;1520-8583;;;;;;;;;;Philosophie (2013);;;;;;;;
Natur, Technik, Medizin;0036-6978;;;;;Histoire et philosophie des sciences (2012);;;;;;;;;;;;;
The Open Psychology Journal;1874-3501;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
ORL; journal for oto-rhino-laryngology and its related specialtie;0301-1569;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Österreichisches Archiv für Recht und Religion (ex: Österreichisches Archiv für Kirchenrecht);1560-8670;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
OTJR: Occupation;1539-4492;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Památky archeologické (Archeologický ústav AV?R);;0031-0506;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Pediatric Rehabilitation;1363-8491;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Prähistorische Zeitschrift;0079-4848;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
The Prison Journal;0032-8855;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
PNAS Proceedings of the National Academy of Sciences of;0027-8424;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Behavioral Psychology/Psicología Conductual: Revista;1132-9483;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Psychoanalytic Quarterly;0033-2828;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Psychoanalytic Study of the Child;0079-7308;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Psychological Record;0033-2933;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Psychologist;0952-8229;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Psychologist-Manager Journal;1088-7156;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Quarterly Journal of Experimental Psychology;1747-0218;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Race, Ethnicity and Education ;1361-3324;;;;;;;;;;;Sciences de l'éducation (2014);;;;;;;
The Japanese Journal of Social Psychology;0916-1503;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
RIE (Revista de Investigación Educative) ;0212-4068;;;;;;;;;;;Sciences de l'éducation (2014);;;;;;;
Belgisch Tijdschrift voor Nieuwste Geschiedenis - Revue belge d'histoire contemporaine;0035-0869;;;;;;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
European Review of Applied Psychology/Revue Européenne;1162-9088;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Tiers Monde;1293-8882;;Géographie, Aménagement, Urbanisme (2013);Science politique (2011);;;;;Sociologie, Démographie (2013);;;;;;;Economie (2015);;;
RIG: KULTURHISTORISK TIDSKRIFT;0035-5267;;;;;;;;;;;;;;;;;Histoire (2012);
Römische Quartalschrift für christliche Altertumskunde und Kirchengeschichte;0035-7812;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;Histoire, Histoire de l’art, Archéologie (2009);Histoire (2012);
Cahiers D'Études et De Recherche Francophone/ Santé;1157-5999;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Santé publique;0995-3914;;;;;;;;;;;Sciences de l'éducation (2014);;;;;;;
The Scandinavian Psychoanalytic Review;0106-2301;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Japanese Journal of Psychology;0021-5236;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Social Science Journal;0362-3319;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
Fait missionnaire (Le) / Sciences sociales et missions / Social Sciences and Missions;1874-8937;;;;Théologie et Sciences religieuses (2012);;;;;;;;;;;;;;
Sociétés contemporaines;1150-1944;1950-6899;;Science politique (2011);;;;;Sociologie, Démographie (2013);;;;;STAPS (2012);;;;;
The Sociological Quarterly;0038-0253;;;Science politique (2011);;;;;Sociologie, Démographie (2013);;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Sociological Review;0038-0261;;;;;;;;Sociologie, Démographie (2013);;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Spanish Journal of Psychology;1138-7416;;;;;;;;;;;;;;;;;;Psychologie – Ethologie – Ergonomie (2011)
The Sport Psychologist;0888-4781;;;;;;;;;;;;;STAPS (2012);;;;;Psychologie – Ethologie – Ergonomie (2011)
Télédétection;1028-7736;;Géographie, Aménagement, Urbanisme (2013);;;;;;;;;;;;;;;;
